clip_name,label,index
train14716,0,14715
train14717,0,14716
train14718,0,14717
train14719,0,14718
train14720,0,14719
train14721,0,14720
train14722,0,14721
train14723,0,14722
train14724,0,14723
train14725,0,14724
train14726,0,14725
train14727,0,14726
train14728,0,14727
train14729,0,14728
train14730,0,14729
train14731,0,14730
train14732,0,14731
train14733,0,14732
train14734,0,14733
train14735,0,14734
train14736,0,14735
train14737,0,14736
train14738,0,14737
train14739,0,14738
train14740,0,14739
train14741,0,14740
train14742,0,14741
train14743,0,14742
train14744,0,14743
train14745,0,14744
train14746,0,14745
train14747,0,14746
train14748,0,14747
train14749,0,14748
train14750,0,14749
train14751,0,14750
train14752,0,14751
train14753,0,14752
train14754,0,14753
train14755,0,14754
train14756,0,14755
train14757,0,14756
train14758,0,14757
train14759,0,14758
train14760,0,14759
train14761,0,14760
train14762,0,14761
train14763,0,14762
train14764,0,14763
train14765,0,14764
train14766,0,14765
train14767,0,14766
train14768,0,14767
train14769,0,14768
train14770,0,14769
train14771,0,14770
train14772,0,14771
train14773,0,14772
train14774,0,14773
train14775,0,14774
train14776,0,14775
train14777,0,14776
train14778,0,14777
train14779,0,14778
train14780,0,14779
train14781,0,14780
train14782,0,14781
train14783,0,14782
train14784,0,14783
train14785,0,14784
train14786,0,14785
train14787,0,14786
train14788,0,14787
train14789,0,14788
train14790,0,14789
train14791,0,14790
train14792,0,14791
train14793,0,14792
train14794,0,14793
train14795,0,14794
train14796,0,14795
train14797,0,14796
train14798,0,14797
train14799,0,14798
train14800,0,14799
train14801,0,14800
train14802,0,14801
train14803,0,14802
train14804,0,14803
train14805,0,14804
train14806,0,14805
train14807,0,14806
train14808,0,14807
train14809,0,14808
train14810,0,14809
train14811,0,14810
train14812,0,14811
train14813,0,14812
train14814,0,14813
train14815,0,14814
train14816,0,14815
train14817,0,14816
train14818,0,14817
train14819,0,14818
train14820,0,14819
train14821,0,14820
train14822,0,14821
train14823,0,14822
train14824,0,14823
train14825,0,14824
train14826,0,14825
train14827,0,14826
train14828,0,14827
train14829,0,14828
train14830,0,14829
train14831,0,14830
train14832,0,14831
train14833,0,14832
train14834,0,14833
train14835,0,14834
train14836,0,14835
train14837,0,14836
train14838,0,14837
train14839,0,14838
train14840,0,14839
train14841,0,14840
train14842,0,14841
train14843,0,14842
train14844,0,14843
train14845,0,14844
train14846,0,14845
train14847,0,14846
train14848,0,14847
train14849,0,14848
train14850,0,14849
train14851,0,14850
train14852,0,14851
train14853,0,14852
train14854,0,14853
train14855,0,14854
train14856,0,14855
train14857,0,14856
train14858,0,14857
train14859,0,14858
train14860,0,14859
train14861,0,14860
train14862,0,14861
train14863,0,14862
train14864,0,14863
train14865,0,14864
train14866,0,14865
train14867,0,14866
train14868,0,14867
train14869,0,14868
train14870,0,14869
train14871,0,14870
train14872,0,14871
train14873,0,14872
train14874,0,14873
train14875,0,14874
train14876,0,14875
train14877,0,14876
train14878,0,14877
train14879,0,14878
train14880,0,14879
train14881,0,14880
train14882,0,14881
train14883,0,14882
train14884,0,14883
train14885,0,14884
train14886,0,14885
train14887,0,14886
train14888,0,14887
train14889,0,14888
train14890,0,14889
train14891,0,14890
train14892,0,14891
train14893,0,14892
train14894,0,14893
train14895,0,14894
train14896,0,14895
train14897,0,14896
train14898,0,14897
train14899,0,14898
train14900,0,14899
train14901,0,14900
train14902,0,14901
train14903,0,14902
train14904,0,14903
train14905,0,14904
train14906,0,14905
train14907,0,14906
train14908,0,14907
train14909,0,14908
train14910,0,14909
train14911,0,14910
train14912,0,14911
train14913,0,14912
train14914,0,14913
train14915,0,14914
train14916,0,14915
train14917,0,14916
train14918,0,14917
train14919,0,14918
train14920,0,14919
train14921,0,14920
train14922,0,14921
train14923,0,14922
train14924,0,14923
train14925,0,14924
train14926,0,14925
train14927,0,14926
train14928,0,14927
train14929,0,14928
train14930,0,14929
train14931,0,14930
train14932,0,14931
train14933,0,14932
train14934,0,14933
train14935,0,14934
train14936,0,14935
train14937,0,14936
train14938,0,14937
train14939,0,14938
train14940,0,14939
train14941,0,14940
train14942,0,14941
train14943,0,14942
train14944,0,14943
train14945,0,14944
train14946,0,14945
train14947,0,14946
train14948,0,14947
train14949,0,14948
train14950,0,14949
train14951,0,14950
train14952,0,14951
train14953,0,14952
train14954,0,14953
train14955,0,14954
train14956,0,14955
train14957,0,14956
train14958,0,14957
train14959,0,14958
train14960,0,14959
train14961,0,14960
train14962,0,14961
train14963,0,14962
train14964,0,14963
train14965,0,14964
train14966,0,14965
train14967,0,14966
train14968,0,14967
train14969,0,14968
train14970,0,14969
train14971,0,14970
train14972,0,14971
train14973,0,14972
train14974,0,14973
train14975,0,14974
train14976,0,14975
train14977,0,14976
train14978,0,14977
train14979,0,14978
train14980,0,14979
train14981,0,14980
train14982,0,14981
train14983,0,14982
train14984,0,14983
train14985,0,14984
train14986,0,14985
train14987,0,14986
train14988,0,14987
train14989,0,14988
train14990,0,14989
train14991,0,14990
train14992,0,14991
train14993,0,14992
train14994,0,14993
train14995,0,14994
train14996,0,14995
train14997,0,14996
train14998,0,14997
train14999,0,14998
train15000,0,14999
train15001,0,15000
train15002,0,15001
train15003,0,15002
train15004,0,15003
train15005,0,15004
train15006,0,15005
train15007,0,15006
train15008,0,15007
train15009,0,15008
train15010,0,15009
train15011,0,15010
train15012,0,15011
train15013,0,15012
train15014,0,15013
train15015,0,15014
train15016,0,15015
train15017,0,15016
train15018,0,15017
train15019,0,15018
train15020,0,15019
train15021,0,15020
train15022,0,15021
train15023,0,15022
train15024,0,15023
train15025,0,15024
train15026,0,15025
train15027,0,15026
train15028,0,15027
train15029,0,15028
train15030,0,15029
train15031,1,15030
train15032,0,15031
train15033,0,15032
train15034,0,15033
train15035,0,15034
train15036,0,15035
train15037,0,15036
train15038,0,15037
train15039,0,15038
train15040,0,15039
train15041,0,15040
train15042,0,15041
train15043,0,15042
train15044,0,15043
train15045,0,15044
train15046,0,15045
train15047,0,15046
train15048,0,15047
train15049,0,15048
train15050,0,15049
train15051,0,15050
train15052,0,15051
train15053,0,15052
train15054,0,15053
train15055,0,15054
train15056,0,15055
train15057,0,15056
train15058,0,15057
train15059,0,15058
train15060,0,15059
train15061,0,15060
train15062,0,15061
train15063,0,15062
train15064,0,15063
train15065,0,15064
train15066,0,15065
train15067,0,15066
train15068,0,15067
train15069,0,15068
train15070,0,15069
train15071,0,15070
train15072,0,15071
train15073,0,15072
train15074,0,15073
train15075,0,15074
train15076,0,15075
train15077,0,15076
train15078,0,15077
train15079,0,15078
train15080,0,15079
train15081,0,15080
train15082,0,15081
train15083,0,15082
train15084,0,15083
train15085,0,15084
train15086,0,15085
train15087,0,15086
train15088,0,15087
train15089,0,15088
train15090,0,15089
train15091,0,15090
train15092,0,15091
train15093,0,15092
train15094,0,15093
train15095,0,15094
train15096,0,15095
train15097,0,15096
train15098,0,15097
train15099,0,15098
train15100,0,15099
train15101,0,15100
train15102,0,15101
train15103,0,15102
train15104,0,15103
train15105,0,15104
train15106,0,15105
train15107,0,15106
train15108,0,15107
train15109,0,15108
train15110,0,15109
train15111,0,15110
train15112,0,15111
train15113,0,15112
train15114,0,15113
train15115,0,15114
train15116,0,15115
train15117,0,15116
train15118,0,15117
train15119,0,15118
train15120,0,15119
train15121,0,15120
train15122,0,15121
train15123,0,15122
train15124,0,15123
train15125,0,15124
train15126,0,15125
train15127,0,15126
train15128,0,15127
train15129,0,15128
train15130,0,15129
train15131,0,15130
train15132,0,15131
train15133,0,15132
train15134,0,15133
train15135,0,15134
train15136,0,15135
train15137,0,15136
train15138,0,15137
train15139,0,15138
train15140,0,15139
train15141,0,15140
train15142,0,15141
train15143,0,15142
train15144,0,15143
train15145,0,15144
train15146,0,15145
train15147,0,15146
train15148,0,15147
train15149,0,15148
train15150,0,15149
train15151,0,15150
train15152,1,15151
train15153,0,15152
train15154,0,15153
train15155,0,15154
train15156,0,15155
train15157,0,15156
train15158,0,15157
train15159,0,15158
train15160,0,15159
train15161,0,15160
train15162,0,15161
train15163,0,15162
train15164,0,15163
train15165,0,15164
train15166,0,15165
train15167,0,15166
train15168,0,15167
train15169,0,15168
train15170,0,15169
train15171,0,15170
train15172,0,15171
train15173,0,15172
train15174,0,15173
train15175,0,15174
train15176,0,15175
train15177,0,15176
train15178,0,15177
train15179,0,15178
train15180,0,15179
train15181,0,15180
train15182,0,15181
train15183,0,15182
train15184,0,15183
train15185,0,15184
train15186,0,15185
train15187,0,15186
train15188,0,15187
train15189,0,15188
train15190,0,15189
train15191,0,15190
train15192,0,15191
train15193,0,15192
train15194,0,15193
train15195,0,15194
train15196,0,15195
train15197,0,15196
train15198,0,15197
train15199,0,15198
train15200,0,15199
train15201,0,15200
train15202,0,15201
train15203,0,15202
train15204,0,15203
train15205,1,15204
train15206,0,15205
train15207,0,15206
train15208,0,15207
train15209,0,15208
train15210,0,15209
train15211,0,15210
train15212,0,15211
train15213,0,15212
train15214,0,15213
train15215,0,15214
train15216,0,15215
train15217,0,15216
train15218,0,15217
train15219,0,15218
train15220,0,15219
train15221,0,15220
train15222,0,15221
train15223,0,15222
train15224,0,15223
train15225,0,15224
train15226,0,15225
train15227,0,15226
train15228,0,15227
train15229,0,15228
train15230,0,15229
train15231,0,15230
train15232,0,15231
train15233,0,15232
train15234,0,15233
train15235,0,15234
train15236,0,15235
train15237,0,15236
train15238,0,15237
train15239,0,15238
train15240,0,15239
train15241,0,15240
train15242,0,15241
train15243,0,15242
train15244,0,15243
train15245,0,15244
train15246,0,15245
train15247,0,15246
train15248,0,15247
train15249,0,15248
train15250,0,15249
train15251,0,15250
train15252,0,15251
train15253,0,15252
train15254,0,15253
train15255,0,15254
train15256,0,15255
train15257,0,15256
train15258,0,15257
train15259,0,15258
train15260,0,15259
train15261,0,15260
train15262,0,15261
train15263,0,15262
train15264,0,15263
train15265,0,15264
train15266,0,15265
train15267,0,15266
train15268,0,15267
train15269,0,15268
train15270,0,15269
train15271,0,15270
train15272,0,15271
train15273,0,15272
train15274,0,15273
train15275,0,15274
train15276,0,15275
train15277,0,15276
train15278,0,15277
train15279,0,15278
train15280,0,15279
train15281,0,15280
train15282,0,15281
train15283,0,15282
train15284,0,15283
train15285,0,15284
train15286,0,15285
train15287,0,15286
train15288,0,15287
train15289,0,15288
train15290,0,15289
train15291,0,15290
train15292,0,15291
train15293,0,15292
train15294,0,15293
train15295,0,15294
train15296,0,15295
train15297,0,15296
train15298,0,15297
train15299,0,15298
train15300,0,15299
train15301,0,15300
train15302,0,15301
train15303,0,15302
train15304,0,15303
train15305,0,15304
train15306,0,15305
train15307,0,15306
train15308,0,15307
train15309,0,15308
train15310,0,15309
train15311,0,15310
train15312,0,15311
train15313,0,15312
train15314,0,15313
train15315,0,15314
train15316,0,15315
train15317,0,15316
train15318,0,15317
train15319,0,15318
train15320,0,15319
train15321,0,15320
train15322,0,15321
train15323,0,15322
train15324,0,15323
train15325,0,15324
train15326,0,15325
train15327,0,15326
train15328,0,15327
train15329,0,15328
train15330,0,15329
train15331,0,15330
train15332,0,15331
train15333,0,15332
train15334,0,15333
train15335,0,15334
train15336,0,15335
train15337,0,15336
train15338,0,15337
train15339,0,15338
train15340,0,15339
train15341,0,15340
train15342,0,15341
train15343,0,15342
train15344,0,15343
train15345,0,15344
train15346,0,15345
train15347,0,15346
train15348,0,15347
train15349,0,15348
train15350,0,15349
train15351,0,15350
train15352,0,15351
train15353,0,15352
train15354,0,15353
train15355,0,15354
train15356,0,15355
train15357,0,15356
train15358,0,15357
train15359,0,15358
train15360,0,15359
train15361,0,15360
train15362,0,15361
train15363,0,15362
train15364,0,15363
train15365,0,15364
train15366,0,15365
train15367,0,15366
train15368,0,15367
train15369,0,15368
train15370,0,15369
train15371,0,15370
train15372,0,15371
train15373,0,15372
train15374,0,15373
train15375,0,15374
train15376,0,15375
train15377,0,15376
train15378,0,15377
train15379,0,15378
train15380,0,15379
train15381,0,15380
train15382,0,15381
train15383,0,15382
train15384,0,15383
train15385,0,15384
train15386,0,15385
train15387,0,15386
train15388,0,15387
train15389,0,15388
train15390,0,15389
train15391,0,15390
train15392,0,15391
train15393,0,15392
train15394,0,15393
train15395,0,15394
train15396,0,15395
train15397,0,15396
train15398,0,15397
train15399,0,15398
train15400,0,15399
train15401,0,15400
train15402,0,15401
train15403,0,15402
train15404,0,15403
train15405,0,15404
train15406,0,15405
train15407,0,15406
train15408,0,15407
train15409,0,15408
train15410,0,15409
train15411,0,15410
train15412,0,15411
train15413,0,15412
train15414,0,15413
train15415,0,15414
train15416,0,15415
train15417,0,15416
train15418,1,15417
train15419,0,15418
train15420,0,15419
train15421,0,15420
train15422,0,15421
train15423,0,15422
train15424,0,15423
train15425,0,15424
train15426,0,15425
train15427,0,15426
train15428,0,15427
train15429,0,15428
train15430,0,15429
train15431,0,15430
train15432,0,15431
train15433,0,15432
train15434,0,15433
train15435,0,15434
train15436,0,15435
train15437,0,15436
train15438,0,15437
train15439,0,15438
train15440,0,15439
train15441,0,15440
train15442,0,15441
train15443,0,15442
train15444,0,15443
train15445,0,15444
train15446,0,15445
train15447,0,15446
train15448,0,15447
train15449,0,15448
train15450,0,15449
train15451,0,15450
train15452,0,15451
train15453,0,15452
train15454,0,15453
train15455,0,15454
train15456,0,15455
train15457,0,15456
train15458,0,15457
train15459,0,15458
train15460,0,15459
train15461,0,15460
train15462,0,15461
train15463,0,15462
train15464,0,15463
train15465,0,15464
train15466,1,15465
train15467,1,15466
train15468,0,15467
train15469,0,15468
train15470,0,15469
train15471,1,15470
train15472,0,15471
train15473,0,15472
train15474,0,15473
train15475,0,15474
train15476,0,15475
train15477,0,15476
train15478,0,15477
train15479,0,15478
train15480,0,15479
train15481,0,15480
train15482,0,15481
train15483,0,15482
train15484,0,15483
train15485,0,15484
train15486,0,15485
train15487,0,15486
train15488,0,15487
train15489,0,15488
train15490,0,15489
train15491,0,15490
train15492,0,15491
train15493,0,15492
train15494,0,15493
train15495,0,15494
train15496,0,15495
train15497,0,15496
train15498,0,15497
train15499,0,15498
train15500,0,15499
train15501,0,15500
train15502,0,15501
train15503,0,15502
train15504,0,15503
train15505,0,15504
train15506,0,15505
train15507,0,15506
train15508,0,15507
train15509,0,15508
train15510,0,15509
train15511,0,15510
train15512,0,15511
train15513,0,15512
train15514,0,15513
train15515,0,15514
train15516,0,15515
train15517,0,15516
train15518,0,15517
train15519,0,15518
train15520,0,15519
train15521,0,15520
train15522,0,15521
train15523,0,15522
train15524,0,15523
train15525,0,15524
train15526,0,15525
train15527,0,15526
train15528,0,15527
train15529,0,15528
train15530,0,15529
train15531,0,15530
train15532,0,15531
train15533,0,15532
train15534,0,15533
train15535,0,15534
train15536,0,15535
train15537,0,15536
train15538,0,15537
train15539,0,15538
train15540,0,15539
train15541,0,15540
train15542,0,15541
train15543,0,15542
train15544,0,15543
train15545,0,15544
train15546,0,15545
train15547,0,15546
train15548,0,15547
train15549,0,15548
train15550,0,15549
train15551,0,15550
train15552,0,15551
train15553,0,15552
train15554,0,15553
train15555,0,15554
train15556,0,15555
train15557,0,15556
train15558,0,15557
train15559,0,15558
train15560,0,15559
train15561,0,15560
train15562,0,15561
train15563,0,15562
train15564,0,15563
train15565,0,15564
train15566,0,15565
train15567,0,15566
train15568,0,15567
train15569,0,15568
train15570,0,15569
train15571,0,15570
train15572,0,15571
train15573,0,15572
train15574,0,15573
train15575,0,15574
train15576,0,15575
train15577,0,15576
train15578,0,15577
train15579,0,15578
train15580,0,15579
train15581,0,15580
train15582,0,15581
train15583,0,15582
train15584,0,15583
train15585,0,15584
train15586,0,15585
train15587,0,15586
train15588,0,15587
train15589,0,15588
train15590,0,15589
train15591,0,15590
train15592,0,15591
train15593,0,15592
train15594,0,15593
train15595,0,15594
train15596,0,15595
train15597,0,15596
train15598,0,15597
train15599,0,15598
train15600,0,15599
train15601,0,15600
train15602,0,15601
train15603,0,15602
train15604,0,15603
train15605,0,15604
train15606,0,15605
train15607,0,15606
train15608,0,15607
train15609,0,15608
train15610,0,15609
train15611,0,15610
train15612,0,15611
train15613,0,15612
train15614,0,15613
train15615,0,15614
train15616,0,15615
train15617,0,15616
train15618,0,15617
train15619,0,15618
train15620,0,15619
train15621,0,15620
train15622,0,15621
train15623,0,15622
train15624,0,15623
train15625,0,15624
train15626,0,15625
train15627,0,15626
train15628,0,15627
train15629,0,15628
train15630,0,15629
train15631,0,15630
train15632,0,15631
train15633,0,15632
train15634,0,15633
train15635,0,15634
train15636,0,15635
train15637,0,15636
train15638,0,15637
train15639,0,15638
train15640,0,15639
train15641,0,15640
train15642,0,15641
train15643,0,15642
train15644,0,15643
train15645,0,15644
train15646,0,15645
train15647,0,15646
train15648,0,15647
train15649,0,15648
train15650,0,15649
train15651,0,15650
train15652,0,15651
train15653,0,15652
train15654,0,15653
train15655,0,15654
train15656,0,15655
train15657,0,15656
train15658,0,15657
train15659,0,15658
train15660,0,15659
train15661,0,15660
train15662,0,15661
train15663,0,15662
train15664,0,15663
train15665,0,15664
train15666,0,15665
train15667,0,15666
train15668,0,15667
train15669,0,15668
train15670,0,15669
train15671,0,15670
train15672,0,15671
train15673,0,15672
train15674,0,15673
train15675,0,15674
train15676,0,15675
train15677,0,15676
train15678,0,15677
train15679,0,15678
train15680,0,15679
train15681,0,15680
train15682,0,15681
train15683,0,15682
train15684,0,15683
train15685,0,15684
train15686,0,15685
train15687,0,15686
train15688,0,15687
train15689,1,15688
train15690,0,15689
train15691,0,15690
train15692,0,15691
train15693,0,15692
train15694,0,15693
train15695,0,15694
train15696,0,15695
train15697,0,15696
train15698,0,15697
train15699,0,15698
train15700,0,15699
train15701,0,15700
train15702,0,15701
train15703,0,15702
train15704,0,15703
train15705,0,15704
train15706,0,15705
train15707,0,15706
train15708,0,15707
train15709,0,15708
train15710,0,15709
train15711,0,15710
train15712,0,15711
train15713,0,15712
train15714,0,15713
train15715,0,15714
train15716,0,15715
train15717,0,15716
train15718,0,15717
train15719,0,15718
train15720,0,15719
train15721,0,15720
train15722,0,15721
train15723,0,15722
train15724,0,15723
train15725,0,15724
train15726,0,15725
train15727,0,15726
train15728,0,15727
train15729,0,15728
train15730,0,15729
train15731,0,15730
train15732,0,15731
train15733,0,15732
train15734,0,15733
train15735,0,15734
train15736,0,15735
train15737,0,15736
train15738,0,15737
train15739,1,15738
train15740,0,15739
train15741,0,15740
train15742,0,15741
train15743,0,15742
train15744,0,15743
train15745,0,15744
train15746,0,15745
train15747,0,15746
train15748,0,15747
train15749,0,15748
train15750,0,15749
train15751,0,15750
train15752,0,15751
train15753,0,15752
train15754,0,15753
train15755,0,15754
train15756,0,15755
train15757,0,15756
train15758,0,15757
train15759,0,15758
train15760,0,15759
train15761,0,15760
train15762,0,15761
train15763,0,15762
train15764,0,15763
train15765,0,15764
train15766,0,15765
train15767,0,15766
train15768,0,15767
train15769,0,15768
train15770,0,15769
train15771,0,15770
train15772,0,15771
train15773,0,15772
train15774,0,15773
train15775,0,15774
train15776,0,15775
train15777,0,15776
train15778,0,15777
train15779,0,15778
train15780,0,15779
train15781,0,15780
train15782,0,15781
train15783,0,15782
train15784,0,15783
train15785,0,15784
train15786,0,15785
train15787,0,15786
train15788,0,15787
train15789,0,15788
train15790,0,15789
train15791,0,15790
train15792,0,15791
train15793,0,15792
train15794,0,15793
train15795,0,15794
train15796,0,15795
train15797,0,15796
train15798,0,15797
train15799,0,15798
train15800,0,15799
train15801,0,15800
train15802,0,15801
train15803,0,15802
train15804,0,15803
train15805,0,15804
train15806,0,15805
train15807,0,15806
train15808,0,15807
train15809,0,15808
train15810,0,15809
train15811,0,15810
train15812,0,15811
train15813,0,15812
train15814,0,15813
train15815,0,15814
train15816,0,15815
train15817,0,15816
train15818,0,15817
train15819,0,15818
train15820,0,15819
train15821,0,15820
train15822,0,15821
train15823,0,15822
train15824,0,15823
train15825,0,15824
train15826,0,15825
train15827,0,15826
train15828,0,15827
train15829,0,15828
train15830,0,15829
train15831,0,15830
train15832,0,15831
train15833,0,15832
train15834,0,15833
train15835,0,15834
train15836,0,15835
train15837,0,15836
train15838,0,15837
train15839,0,15838
train15840,0,15839
train15841,0,15840
train15842,0,15841
train15843,0,15842
train15844,0,15843
train15845,0,15844
train15846,0,15845
train15847,0,15846
train15848,0,15847
train15849,0,15848
train15850,0,15849
train15851,1,15850
train15852,0,15851
train15853,0,15852
train15854,0,15853
train15855,0,15854
train15856,0,15855
train15857,0,15856
train15858,0,15857
train15859,0,15858
train15860,0,15859
train15861,0,15860
train15862,0,15861
train15863,0,15862
train15864,0,15863
train15865,0,15864
train15866,0,15865
train15867,0,15866
train15868,0,15867
train15869,0,15868
train15870,0,15869
train15871,0,15870
train15872,0,15871
train15873,0,15872
train15874,0,15873
train15875,0,15874
train15876,0,15875
train15877,0,15876
train15878,0,15877
train15879,0,15878
train15880,0,15879
train15881,0,15880
train15882,0,15881
train15883,0,15882
train15884,0,15883
train15885,0,15884
train15886,0,15885
train15887,0,15886
train15888,0,15887
train15889,0,15888
train15890,0,15889
train15891,0,15890
train15892,0,15891
train15893,0,15892
train15894,0,15893
train15895,0,15894
train15896,0,15895
train15897,0,15896
train15898,0,15897
train15899,0,15898
train15900,0,15899
train15901,0,15900
train15902,0,15901
train15903,0,15902
train15904,0,15903
train15905,0,15904
train15906,0,15905
train15907,0,15906
train15908,0,15907
train15909,0,15908
train15910,0,15909
train15911,0,15910
train15912,0,15911
train15913,0,15912
train15914,0,15913
train15915,0,15914
train15916,0,15915
train15917,0,15916
train15918,0,15917
train15919,0,15918
train15920,0,15919
train15921,0,15920
train15922,0,15921
train15923,0,15922
train15924,0,15923
train15925,1,15924
train15926,0,15925
train15927,0,15926
train15928,0,15927
train15929,0,15928
train15930,0,15929
train15931,0,15930
train15932,0,15931
train15933,0,15932
train15934,0,15933
train15935,0,15934
train15936,0,15935
train15937,0,15936
train15938,0,15937
train15939,0,15938
train15940,0,15939
train15941,0,15940
train15942,0,15941
train15943,0,15942
train15944,0,15943
train15945,0,15944
train15946,0,15945
train15947,0,15946
train15948,0,15947
train15949,0,15948
train15950,0,15949
train15951,0,15950
train15952,0,15951
train15953,0,15952
train15954,0,15953
train15955,0,15954
train15956,0,15955
train15957,0,15956
train15958,0,15957
train15959,0,15958
train15960,0,15959
train15961,0,15960
train15962,0,15961
train15963,0,15962
train15964,0,15963
train15965,0,15964
train15966,0,15965
train15967,0,15966
train15968,0,15967
train15969,0,15968
train15970,0,15969
train15971,0,15970
train15972,0,15971
train15973,0,15972
train15974,0,15973
train15975,0,15974
train15976,0,15975
train15977,0,15976
train15978,0,15977
train15979,0,15978
train15980,0,15979
train15981,0,15980
train15982,0,15981
train15983,0,15982
train15984,0,15983
train15985,0,15984
train15986,0,15985
train15987,0,15986
train15988,0,15987
train15989,0,15988
train15990,0,15989
train15991,0,15990
train15992,0,15991
train15993,0,15992
train15994,0,15993
train15995,0,15994
train15996,0,15995
train15997,0,15996
train15998,0,15997
train15999,0,15998
train16000,0,15999
train16001,0,16000
train16002,0,16001
train16003,0,16002
train16004,0,16003
train16005,0,16004
train16006,0,16005
train16007,0,16006
train16008,0,16007
train16009,0,16008
train16010,0,16009
train16011,0,16010
train16012,0,16011
train16013,0,16012
train16014,0,16013
train16015,0,16014
train16016,0,16015
train16017,0,16016
train16018,0,16017
train16019,0,16018
train16020,0,16019
train16021,0,16020
train16022,0,16021
train16023,0,16022
train16024,0,16023
train16025,0,16024
train16026,0,16025
train16027,0,16026
train16028,0,16027
train16029,0,16028
train16030,0,16029
train16031,0,16030
train16032,0,16031
train16033,0,16032
train16034,0,16033
train16035,0,16034
train16036,0,16035
train16037,0,16036
train16038,0,16037
train16039,0,16038
train16040,0,16039
train16041,0,16040
train16042,0,16041
train16043,0,16042
train16044,0,16043
train16045,0,16044
train16046,0,16045
train16047,0,16046
train16048,0,16047
train16049,0,16048
train16050,0,16049
train16051,0,16050
train16052,0,16051
train16053,0,16052
train16054,0,16053
train16055,0,16054
train16056,0,16055
train16057,0,16056
train16058,0,16057
train16059,1,16058
train16060,0,16059
train16061,0,16060
train16062,0,16061
train16063,0,16062
train16064,0,16063
train16065,0,16064
train16066,0,16065
train16067,0,16066
train16068,0,16067
train16069,0,16068
train16070,0,16069
train16071,0,16070
train16072,0,16071
train16073,0,16072
train16074,0,16073
train16075,0,16074
train16076,0,16075
train16077,0,16076
train16078,0,16077
train16079,0,16078
train16080,0,16079
train16081,0,16080
train16082,0,16081
train16083,0,16082
train16084,0,16083
train16085,0,16084
train16086,0,16085
train16087,0,16086
train16088,0,16087
train16089,0,16088
train16090,0,16089
train16091,0,16090
train16092,0,16091
train16093,0,16092
train16094,0,16093
train16095,0,16094
train16096,0,16095
train16097,0,16096
train16098,0,16097
train16099,0,16098
train16100,0,16099
train16101,0,16100
train16102,0,16101
train16103,0,16102
train16104,0,16103
train16105,0,16104
train16106,0,16105
train16107,0,16106
train16108,0,16107
train16109,0,16108
train16110,0,16109
train16111,0,16110
train16112,0,16111
train16113,0,16112
train16114,0,16113
train16115,0,16114
train16116,0,16115
train16117,0,16116
train16118,0,16117
train16119,0,16118
train16120,0,16119
train16121,0,16120
train16122,0,16121
train16123,0,16122
train16124,1,16123
train16125,0,16124
train16126,0,16125
train16127,0,16126
train16128,0,16127
train16129,0,16128
train16130,0,16129
train16131,0,16130
train16132,0,16131
train16133,0,16132
train16134,0,16133
train16135,0,16134
train16136,0,16135
train16137,0,16136
train16138,0,16137
train16139,0,16138
train16140,0,16139
train16141,0,16140
train16142,0,16141
train16143,0,16142
train16144,0,16143
train16145,0,16144
train16146,0,16145
train16147,0,16146
train16148,0,16147
train16149,0,16148
train16150,0,16149
train16151,0,16150
train16152,0,16151
train16153,1,16152
train16154,1,16153
train16155,0,16154
train16156,0,16155
train16157,1,16156
train16158,0,16157
train16159,1,16158
train16160,0,16159
train16161,0,16160
train16162,0,16161
train16163,0,16162
train16164,0,16163
train16165,0,16164
train16166,0,16165
train16167,0,16166
train16168,0,16167
train16169,0,16168
train16170,0,16169
train16171,0,16170
train16172,0,16171
train16173,1,16172
train16174,0,16173
train16175,0,16174
train16176,0,16175
train16177,1,16176
train16178,0,16177
train16179,0,16178
train16180,0,16179
train16181,0,16180
train16182,0,16181
train16183,0,16182
train16184,0,16183
train16185,0,16184
train16186,0,16185
train16187,1,16186
train16188,0,16187
train16189,0,16188
train16190,0,16189
train16191,0,16190
train16192,0,16191
train16193,0,16192
train16194,0,16193
train16195,0,16194
train16196,0,16195
train16197,0,16196
train16198,0,16197
train16199,0,16198
train16200,0,16199
train16201,0,16200
train16202,0,16201
train16203,0,16202
train16204,0,16203
train16205,0,16204
train16206,0,16205
train16207,0,16206
train16208,0,16207
train16209,0,16208
train16210,0,16209
train16211,0,16210
train16212,0,16211
train16213,0,16212
train16214,0,16213
train16215,0,16214
train16216,0,16215
train16217,0,16216
train16218,0,16217
train16219,0,16218
train16220,0,16219
train16221,0,16220
train16222,0,16221
train16223,0,16222
train16224,0,16223
train16225,0,16224
train16226,0,16225
train16227,0,16226
train16228,0,16227
train16229,0,16228
train16230,0,16229
train16231,0,16230
train16232,0,16231
train16233,0,16232
train16234,0,16233
train16235,0,16234
train16236,0,16235
train16237,0,16236
train16238,0,16237
train16239,0,16238
train16240,0,16239
train16241,0,16240
train16242,0,16241
train16243,0,16242
train16244,0,16243
train16245,0,16244
train16246,0,16245
train16247,0,16246
train16248,0,16247
train16249,0,16248
train16250,0,16249
train16251,0,16250
train16252,0,16251
train16253,0,16252
train16254,0,16253
train16255,0,16254
train16256,0,16255
train16257,0,16256
train16258,0,16257
train16259,0,16258
train16260,0,16259
train16261,0,16260
train16262,0,16261
train16263,0,16262
train16264,0,16263
train16265,0,16264
train16266,0,16265
train16267,0,16266
train16268,0,16267
train16269,0,16268
